"StudentNr","BrandNr","Week","LnSales","LnAdvertising","LnPrice","LnCompAdvertising","LnCompPrice","Qrtr1","Qrtr2","Qrtr3","Qrtr4"
4766946,"82",48,14.6847096823046,0,-4.48818747050248,14.1976995331343,-5.82527237224391,0,0,0,1
4766946,"82",49,14.7168906771027,0,-4.51908423707496,14.0729187150421,-5.80117482066485,0,0,0,1
4766946,"82",50,14.1759783001417,0,-4.59809527231613,12.4638301613604,-5.83343568288307,0,0,0,1
4766946,"82",51,15.0451511090388,0,-4.73482339421496,11.8024333695756,-5.86465570024429,0,0,0,1
4766946,"82",52,15.1625442051309,0,-4.67419877239853,13.1624394938267,-5.82527237224391,1,0,0,0
4766946,"82",53,15.0135155905104,0,-4.62527085769509,12.916433320158,-5.81717516201129,1,0,0,0
4766946,"82",54,15.1296373707821,0,-4.6868141750286,12.5557043439455,-5.78738149853251,1,0,0,0
4766946,"82",55,15.335133166076,11.6083901782882,-4.74305389335148,13.3088645208777,-5.84788381863046,1,0,0,0
4766946,"82",56,15.2116314799019,13.4527097462956,-4.68974816246339,4.23410650459726,-5.7641696246713,1,0,0,0
4766946,"82",57,15.1722473668418,13.2442039478991,-4.61795152035282,12.4802020439749,-5.87956545461057,1,0,0,0
4766946,"82",58,15.3170848245224,13.8381806388107,-4.6456797293263,12.3800301543255,-5.84373443508365,1,0,0,0
4766946,"82",59,15.1898588480658,13.6845256346187,-4.6456797293263,8.63070043220983,-5.81516106263959,1,0,0,0
4766946,"82",60,15.0590886168826,12.3775902155437,-4.52488135475929,8.0471895621705,-5.82527237224391,1,0,0,0
4766946,"82",61,15.2300278780279,12.0605901217859,-4.63449601536992,12.6111143306742,-5.79524008514504,1,0,0,0
4766946,"82",62,15.1875792118202,12.5262013367559,-4.57862563076598,12.3807693737267,-5.82324191469353,1,0,0,0
4766946,"82",63,15.1507747479714,11.2623207847586,-4.65131884201407,0,-5.81516106263959,1,0,0,0
4766946,"82",64,15.2263755730184,13.0049055388656,-4.66460176975752,14.9730421721199,-5.77958418807248,1,0,0,0
4766946,"82",65,15.1348635133303,13.5031928379662,-4.65509599475782,7.54591815120932,-5.8212155715483,0,1,0,0
4766946,"82",66,15.0148727497325,12.6962127924029,-4.68000149661109,13.410918568577,-5.81919332616753,0,1,0,0
4766946,"82",67,15.07963728511,12.9977271622661,-4.65131884201407,13.8026208413464,-5.84166618201959,0,1,0,0
4766946,"82",68,15.0107957338926,13.6777037530616,-4.6106853666762,14.3900684404256,-5.76608350085358,0,1,0,0
4766946,"82",69,14.986908516358,13.5644393858085,-4.57425308335337,14.0595204843199,-5.76225940441518,0,1,0,0
4766946,"82",70,15.053014845499,13.2652907393313,-4.6007798376868,13.7987397101765,-5.86677210315066,0,1,0,0
4766946,"82",71,14.9417380136654,12.9322313985184,-4.5777495904121,13.4566632561639,-5.91228374923354,0,1,0,0
4766946,"82",72,15.0403148718701,13.2727831058803,-4.59274766598953,14.3846199954035,-5.86254376704114,0,1,0,0
4766946,"82",73,15.115838450533,12.2377505600896,-4.58566171960005,13.6382016169939,-5.82527237224391,0,1,0,0
4766946,"82",74,15.0499640695438,12.6691492129858,-4.57599980868831,11.9970600305831,-5.87314832028994,0,1,0,0
4766946,"82",75,14.9035673326929,12.7318095416317,-4.59541789454541,11.9901095032664,-5.88386653650996,0,1,0,0
4766946,"82",76,15.0702715291223,13.7954721228676,-4.55695161371762,0,-5.88818619765448,0,1,0,0
4766946,"82",77,15.0153247271414,14.2345596512268,-4.55952782810939,12.6639056371148,-5.87314832028994,0,1,0,0
4766946,"82",78,15.0787894681876,14.2080491440862,-4.58477949634036,12.2057375894051,-5.89688190462203,0,0,1,0
4766946,"82",79,15.0732610679707,14.046118183639,-4.7115312019795,12.3324277249045,-5.89688190462203,0,0,1,0
4766946,"82",80,14.9040725107789,14.1606657030791,-4.63356966050979,12.3866134510607,-5.8520504913253,0,0,1,0
4766946,"82",81,14.9695575535205,14.733845199631,-4.61977633837745,12.5166884676062,-5.89470087867567,0,0,1,0
4766946,"82",82,14.9766280519838,13.9731303562927,-4.61249696137455,14.0908768515955,-5.8520504913253,0,0,1,0
4766946,"82",83,14.9920093852895,14.1448639441626,-4.60617068632167,14.4397882522821,-5.88818619765448,0,0,1,0
4766946,"82",84,14.8800488662986,13.9659449122287,-4.61704035855858,14.3947771409417,-5.79721441944875,0,0,1,0
4766946,"82",85,14.8969766877974,13.6664918536614,-4.60437050581753,14.0973704644529,-5.83138859926135,0,0,1,0
4766946,"82",86,14.9334351576648,14.5262407474263,-4.58389805071255,15.5102114364747,-5.86677210315066,0,0,1,0
4766946,"82",87,15.0012175534833,13.3640491541988,-4.59988418155885,14.003215100459,-5.89252459925308,0,0,1,0
4766946,"82",88,15.1491949688119,13.2722977525267,-4.6428720531721,14.3758809182812,-5.84373443508365,0,0,1,0
4766946,"82",89,15.186437441953,13.1313924919888,-4.62160449245152,14.1007684444502,-5.83343568288307,0,0,1,0
4766946,"82",90,15.1001873897052,13.9142503046208,-4.59809527231613,14.7720449411505,-5.77764432325466,0,0,1,0
4766946,"82",91,15.1001873897052,13.2771304386581,-4.63542322915911,14.4437399454721,-5.82324191469353,0,0,0,1
4766946,"82",92,15.292901689478,13.1258353431497,-4.68583808905555,13.7520903446207,-5.78738149853251,0,0,0,1
4766946,"82",93,15.0341256390271,12.9358530599889,-4.63821004006629,13.6352744251613,-5.80117482066485,0,0,0,1
